Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
97;;kwayetama;03.10.19 22:32:54;1;@jesscolliganx;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18105898477037507
98;;wzrd_of_ozberg;03.10.19 22:32:55;0;The last 30 mins ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17847912841651314
99;;heyharshjoshi;03.10.19 22:36:34;0;Aa raha hu me 2 dinn me dekhne!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17847838864651996
100;;dominicanstar7;03.10.19 22:38:10;0;bronx stairs great picture;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18104223571000028
101;;orhanksknn;03.10.19 22:39:56;0;Will you go ?? @delaney.jane;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18085681630106812
102;;agungube;03.10.19 23:09:58;0;Amazing ????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18104207389009731
103;;666kota;03.10.19 23:12:14;1;Aye I ont know how this gon sound to y'all buh am the littest TRAP nigga coming out of Africa and no cap on this am representing Nigeria in America e dig to clear yo doubts click link in bio and receive  a miracle on your ear drums ##kota;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18037177864201471
104;;dj_sadel;03.10.19 23:13:41;1;SUPER LIKE !!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17915833006343605
105;;marcelatvergara;03.10.19 23:18:46;0;Quiero irrrrrrrrrrrrrrrrr @alelicero;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18105326023028409
106;;quin_salinas;03.10.19 23:20:40;0;??????????????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18023365921237746
107;;arimiguelcardoso;03.10.19 23:29:09;0;??????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17866724533496574
108;;elrolodavid;03.10.19 23:31:53;0;@jairvs hoje parceiro.??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17891841031405125
109;;dollysnyc;03.10.19 23:32:22;0;??????????????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17865338983498657
110;;paullo_vyctorr;03.10.19 23:35:12;0;????????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17866013428507126
111;;sonnydacanay;03.10.19 23:35:28;0;Awesome awesome movie??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17890677820408817
112;;carocardnas;03.10.19 23:36:12;0;@igardunoo el próximo lunes para la promo o k;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17859456535532731
113;;elvissmithtas;03.10.19 23:37:41;0;This film is so good, I have just seen it and it was just an absolute masterpiece. Joaquin Phoenix's portrayal of Joker is now my favourite portrayal. ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17846422324662921
114;;lso_18;03.10.19 23:44:01;3;Movie was a MASTERPIECE. Definitely worth watching it.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17874015001463063
115;;lso_18;03.10.19 23:44:12;1;@_k_f_r_ it was a Masterpiece;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18068898052176320
116;;hayden_lee___;03.10.19 23:52:22;0;BEST. MOVIE. EVER.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17845162600688049
117;;kevin_mclaughlin_25;03.10.19 23:53:22;0;Honestly one of the greatest movies I have ever seen. Phoenix was phenomenal.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17851216615612284
118;;jairvs;03.10.19 23:54:32;1;@elrolodavid uffff;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18084543046106246
119;;finn3sek1d;03.10.19 23:54:49;0;This movie was crazyyy;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18069111415146151
120;;annygv10;03.10.19 23:57:19;0;I loved it!!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17868655120483653
121;;faustina.sgrilletti;04.10.19 00:00:14;0;"I watch the joker. Oh my god!! Joaquin Phoenix you are amazing. Exactly in three scenes I think ""i can't believe what I see"".";https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17850058153619755
122;;glammedbylama;04.10.19 00:03:12;0;Ammmmazing amazing;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17858347438538725
123;;glammedbylama;04.10.19 00:03:16;0;Amazing;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18036790003207792
124;;glammedbylama;04.10.19 00:03:24;0;Phenomenal;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18073493008082016
125;;glammedbylama;04.10.19 00:03:31;0;Legenddddddddddd;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17851408876607083
126;;glammedbylama;04.10.19 00:04:04;0;#joaquinphoenix ???????????????????????????????? wooooooow;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17851261051609454
127;;mrgor.row;04.10.19 00:08:16;0;@philth78 They are. 4/4.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18074787388141580
128;;aida.impala;04.10.19 00:11:30;0;????????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=18084585073103802
129;;mrgor.row;04.10.19 00:12:16;0;Absolutely worth the wait. Thank you for making this great film. It’s everything I wanted out of a Joker origin story.;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17854487350583456
130;;louisluminous;04.10.19 00:24:58;0;Movie was ?? RIP Jared Leto’s shitty joker. Phoenix is the ??;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17886545875421575
131;;s.webster86;04.10.19 00:30:20;0;Haha love this pic!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17842257559726232
132;;charlie_hume03;04.10.19 00:35:09;0;Don’t look at the comments. There’s a douche bag that just spoiled the movie;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17849199307619919
133;;cameron_bateman30;04.10.19 00:41:43;1;October 5th can’t wait anymore ????;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17933715631309481
134;;jp_perkins3;04.10.19 00:46:16;1;@valadezbrenda let’s watch it this weekend!;https://www.instagram.com/p/B3KlLd5BX8j/?comment_id=17859393826546001
